Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
TBL1X,CPT1A,O60907,P50416,Alzheimer's disease
TBL1X,CPT2,O60907,P23786,Alzheimer's disease
TBL1X,ACOX1,O60907,Q15067,Alzheimer's disease
SMARCD3,CPT2,Q6STE5,P23786,Alzheimer's disease
SMARCD3,CPT1A,Q6STE5,P50416,Alzheimer's disease
SMARCD3,ACOX1,Q6STE5,Q15067,Alzheimer's disease
CREBBP,CPT2,Q92793,P23786,Alzheimer's disease
CREBBP,ACOX1,Q92793,Q15067,Alzheimer's disease
CREBBP,CPT1A,Q92793,P50416,Alzheimer's disease
CPT1A,CARM1,P50416,Q86X55,Alzheimer's disease
ACOX1,CARM1,Q15067,Q86X55,Alzheimer's disease
CARM1,CPT2,Q86X55,P23786,Alzheimer's disease
CPT2,CHEMBL3885633,P23786,P13631 P19793,Alzheimer's disease
CPT2,CHEMBL3885632,P23786,P11473 P19793,Alzheimer's disease
CPT2,CHEMBL3885631,P23786,P10826 P19793,Alzheimer's disease
CPT2,CHEMBL3885613,P23786,P19793 P43354,Alzheimer's disease
CPT2,CHEMBL3430883,P23786,P10276 P19793,Alzheimer's disease
CPT2,CHEMBL3430879,P23786,P19793 Q13133,Alzheimer's disease
CPT2,CHEMBL3430878,P23786,P19793 P55055,Alzheimer's disease
CPT2,CHEMBL2111394,P23786,P37231 P19793,Alzheimer's disease
CPT2,RXRA,P23786,P19793,Alzheimer's disease
EHHADH,CHEMBL3885588,Q08426,Q09472 Q16665,Alzheimer's disease
EHHADH,EP300,Q08426,Q09472,Alzheimer's disease
EHHADH,APOA2,Q08426,P02652,Alzheimer's disease
EHHADH,JUN,Q08426,P05412,Alzheimer's disease
EHHADH,CHEMBL2111421,Q08426,P05412 P01100,Alzheimer's disease
EHHADH,NRIP1,Q08426,P48552,Alzheimer's disease
EHHADH,CHEMBL3430879,Q08426,P19793 Q13133,Alzheimer's disease
EHHADH,NR1H3,Q08426,Q13133,Alzheimer's disease
EHHADH,APOA1,Q08426,P02647,Alzheimer's disease
EHHADH,CHEMBL3885633,Q08426,P13631 P19793,Alzheimer's disease
EHHADH,CHEMBL3885632,Q08426,P11473 P19793,Alzheimer's disease
EHHADH,CHEMBL3885631,Q08426,P10826 P19793,Alzheimer's disease
EHHADH,CHEMBL3885613,Q08426,P19793 P43354,Alzheimer's disease
EHHADH,CHEMBL3430883,Q08426,P10276 P19793,Alzheimer's disease
EHHADH,CHEMBL3430878,Q08426,P19793 P55055,Alzheimer's disease
EHHADH,CHEMBL2111394,Q08426,P37231 P19793,Alzheimer's disease
EHHADH,RXRA,Q08426,P19793,Alzheimer's disease
EHHADH,LPL,Q08426,P06858,Alzheimer's disease
EHHADH,PPARGC1A,Q08426,Q9UBK2,Alzheimer's disease
APOA1,HSD17B4,P02647,P51659,Alzheimer's disease
APOA1,JUN,P02647,P05412,Alzheimer's disease
APOA1,CHEMBL2111421,P02647,P05412 P01100,Alzheimer's disease
APOA1,ACOX1,P02647,Q15067,Alzheimer's disease
APOA1,CPT1A,P02647,P50416,Alzheimer's disease
APOA1,LPL,P02647,P06858,Alzheimer's disease
CHEMBL3885588,HSD17B4,Q09472 Q16665,P51659,Alzheimer's disease
EP300,HSD17B4,Q09472,P51659,Alzheimer's disease
CHEMBL3885588,APOA2,Q09472 Q16665,P02652,Alzheimer's disease
EP300,APOA2,Q09472,P02652,Alzheimer's disease
PPARGC1A,APOA2,Q9UBK2,P02652,Alzheimer's disease
PPARGC1A,HSD17B4,Q9UBK2,P51659,Alzheimer's disease
CPT1A,APOA2,P50416,P02652,Alzheimer's disease
ACOX1,APOA2,Q15067,P02652,Alzheimer's disease
LPL,APOA2,P06858,P02652,Alzheimer's disease
APOA2,NRIP1,P02652,P48552,Alzheimer's disease
APOA2,HSD17B4,P02652,P51659,Alzheimer's disease
APOA2,CHEMBL3885633,P02652,P13631 P19793,Alzheimer's disease
APOA2,CHEMBL3885632,P02652,P11473 P19793,Alzheimer's disease
APOA2,CHEMBL3885631,P02652,P10826 P19793,Alzheimer's disease
APOA2,CHEMBL3885613,P02652,P19793 P43354,Alzheimer's disease
APOA2,CHEMBL3430883,P02652,P10276 P19793,Alzheimer's disease
APOA2,CHEMBL3430879,P02652,P19793 Q13133,Alzheimer's disease
APOA2,CHEMBL3430878,P02652,P19793 P55055,Alzheimer's disease
APOA2,CHEMBL2111394,P02652,P37231 P19793,Alzheimer's disease
APOA2,RXRA,P02652,P19793,Alzheimer's disease
APOA2,JUN,P02652,P05412,Alzheimer's disease
APOA2,CHEMBL2111421,P02652,P05412 P01100,Alzheimer's disease
APOA2,NR1H3,P02652,Q13133,Alzheimer's disease
APOA2,PPARA,P02652,Q07869,Alzheimer's disease
JUN,HSD17B4,P05412,P51659,Alzheimer's disease
CHEMBL2111421,HSD17B4,P05412 P01100,P51659,Alzheimer's disease
NRIP1,HSD17B4,P48552,P51659,Alzheimer's disease
CHEMBL3885633,HSD17B4,P13631 P19793,P51659,Alzheimer's disease
CHEMBL3885632,HSD17B4,P11473 P19793,P51659,Alzheimer's disease
CHEMBL3885631,HSD17B4,P10826 P19793,P51659,Alzheimer's disease
CHEMBL3885613,HSD17B4,P19793 P43354,P51659,Alzheimer's disease
CHEMBL3430883,HSD17B4,P10276 P19793,P51659,Alzheimer's disease
CHEMBL3430879,HSD17B4,P19793 Q13133,P51659,Alzheimer's disease
CHEMBL3430878,HSD17B4,P19793 P55055,P51659,Alzheimer's disease
CHEMBL2111394,HSD17B4,P37231 P19793,P51659,Alzheimer's disease
RXRA,HSD17B4,P19793,P51659,Alzheimer's disease
HSD17B4,NR1H3,P51659,Q13133,Alzheimer's disease
CISD2,COX4I1,Q8N5K1,P13073,Alzheimer's disease
SUMO1,RANGAP1,P63165,P46060,Alzheimer's disease
EIF2S3,EIF3A,P41091,Q14152,Alzheimer's disease
PABPC1,SMG1,P11940,Q96Q15,Alzheimer's disease
PABPC1,GSPT2,P11940,Q8IYD1,Alzheimer's disease
PABPC1,UPF1,P11940,Q92900,Alzheimer's disease
GSPT2,SMG1,Q8IYD1,Q96Q15,Alzheimer's disease
GSPT2,UPF1,Q8IYD1,Q92900,Alzheimer's disease
SMG1,UPF1,Q96Q15,Q92900,Alzheimer's disease
CACNG3,DLG1,O60359,Q12959,Alzheimer's disease
CACNG3,CACNG8,O60359,Q8WXS5,Alzheimer's disease
PRKCG,GRIP2,P05129,Q9C0E4,Alzheimer's disease
PRKCG,GRIP1,P05129,Q9Y3R0,Alzheimer's disease
PRKCG,PICK1,P05129,Q9NRD5,Alzheimer's disease
PRKCG,CHEMBL3885581,P05129,P48058 P42263,Alzheimer's disease
PRKCG,GRIA4,P05129,P48058,Alzheimer's disease
PRKCG,GRIA2,P05129,P42262,Alzheimer's disease
PRKCG,CHEMBL3883294,P05129,P42262 P42261,Alzheimer's disease
PRKCG,CHEMBL3883291,P05129,P42263 P42262,Alzheimer's disease
CACNG8,DLG4,Q8WXS5,P78352,Alzheimer's disease
CACNG8,CACNG2,Q8WXS5,Q9Y698,Alzheimer's disease
CHEMBL4296110,DLG1,Q8WXS5 P42261,Q12959,Alzheimer's disease
CACNG8,DLG1,Q8WXS5,Q12959,Alzheimer's disease
CHEMBL3885581,NEFL,P48058 P42263,P07196,Alzheimer's disease
GRIA4,NEFL,P48058,P07196,Alzheimer's disease
CHEMBL3885581,PRKCA,P48058 P42263,P17252,Alzheimer's disease
GRIA4,PRKCA,P48058,P17252,Alzheimer's disease
CHEMBL3885581,DLG3,P48058 P42263,Q92796,Alzheimer's disease
GRIA4,DLG3,P48058,Q92796,Alzheimer's disease
CHEMBL3885581,GRIP2,P48058 P42263,Q9C0E4,Alzheimer's disease
GRIA4,GRIP2,P48058,Q9C0E4,Alzheimer's disease
CHEMBL3885581,DLG1,P48058 P42263,Q12959,Alzheimer's disease
GRIA4,DLG1,P48058,Q12959,Alzheimer's disease
CHEMBL3885581,DLG2,P48058 P42263,Q15700,Alzheimer's disease
GRIA4,DLG2,P48058,Q15700,Alzheimer's disease
CHEMBL3885581,GRIP1,P48058 P42263,Q9Y3R0,Alzheimer's disease
GRIA4,GRIP1,P48058,Q9Y3R0,Alzheimer's disease
CHEMBL3885581,PICK1,P48058 P42263,Q9NRD5,Alzheimer's disease
GRIA4,PICK1,P48058,Q9NRD5,Alzheimer's disease
GRIA2,NEFL,P42262,P07196,Alzheimer's disease
CHEMBL3883294,NEFL,P42262 P42261,P07196,Alzheimer's disease
CHEMBL3883291,NEFL,P42263 P42262,P07196,Alzheimer's disease
GRIA2,GRIP2,P42262,Q9C0E4,Alzheimer's disease
CHEMBL3883294,GRIP2,P42262 P42261,Q9C0E4,Alzheimer's disease
CHEMBL3883291,GRIP2,P42263 P42262,Q9C0E4,Alzheimer's disease
GRIA2,GRIP1,P42262,Q9Y3R0,Alzheimer's disease
CHEMBL3883294,GRIP1,P42262 P42261,Q9Y3R0,Alzheimer's disease
CHEMBL3883291,GRIP1,P42263 P42262,Q9Y3R0,Alzheimer's disease
CACNG2,CAMK2G,Q9Y698,Q13555,Alzheimer's disease
CACNG2,CAMK2B,Q9Y698,Q13554,Alzheimer's disease
CACNG2,CAMK2A,Q9Y698,Q9UQM7,Alzheimer's disease
CHEMBL4296111,DLG1,Q9Y698 P42261,Q12959,Alzheimer's disease
CACNG2,DLG1,Q9Y698,Q12959,Alzheimer's disease
CACNG2,DLG4,Q9Y698,P78352,Alzheimer's disease
CAMK2G,NEFL,Q13555,P07196,Alzheimer's disease
DLG1,NEFL,Q12959,P07196,Alzheimer's disease
DLG1,CAMK2B,Q12959,Q13554,Alzheimer's disease
DLG3,CAMK2B,Q92796,Q13554,Alzheimer's disease
DLG3,NEFL,Q92796,P07196,Alzheimer's disease
DLG2,NEFL,Q15700,P07196,Alzheimer's disease
DLG2,CAMK2B,Q15700,Q13554,Alzheimer's disease
CAMK2B,NEFL,Q13554,P07196,Alzheimer's disease
GRIP1,GRIP2,Q9Y3R0,Q9C0E4,Alzheimer's disease
GRIP1,PRKCA,Q9Y3R0,P17252,Alzheimer's disease
GRIP1,PICK1,Q9Y3R0,Q9NRD5,Alzheimer's disease
CAMK2A,NEFL,Q9UQM7,P07196,Alzheimer's disease
DLG4,NEFL,P78352,P07196,Alzheimer's disease
PICK1,GRIP2,Q9NRD5,Q9C0E4,Alzheimer's disease
PRKCA,GRIP2,P17252,Q9C0E4,Alzheimer's disease
RTN2,RTN1,O75298,Q16799,Alzheimer's disease
RTN2,RTN4,O75298,Q9NQC3,Alzheimer's disease
RTN1,RTN4,Q16799,Q9NQC3,Alzheimer's disease
CD74,CTSB,P04233,P07858,Alzheimer's disease
CD74,CTSD,P04233,P07339,Alzheimer's disease
CD74,HLA-DQA1,P04233,P01909,Alzheimer's disease
CD74,CTSL,P04233,P07711,Alzheimer's disease
CD74,HLA-DRB1,P04233,P01911,Alzheimer's disease
USF2,CHEMBL3885521,Q15853,P03372 Q13490,Alzheimer's disease
USF2,ESR1,Q15853,P03372,Alzheimer's disease
USF2,SP1,Q15853,P08047,Alzheimer's disease
USF2,CTSD,Q15853,P07339,Alzheimer's disease
USF2,CHEMBL3885588,Q15853,Q09472 Q16665,Alzheimer's disease
USF2,EP300,Q15853,Q09472,Alzheimer's disease
USF2,USF1,Q15853,P22415,Alzheimer's disease
CTSD,TPO,P07339,P07202,Alzheimer's disease
CTSD,USF1,P07339,P22415,Alzheimer's disease
CTSD,SP1,P07339,P08047,Alzheimer's disease
CTSD,HLA-DRB1,P07339,P01911,Alzheimer's disease
CTSD,BID,P07339,P55957,Alzheimer's disease
CTSD,CHEMBL3885588,P07339,Q09472 Q16665,Alzheimer's disease
CTSD,EP300,P07339,Q09472,Alzheimer's disease
CTSD,COL18A1,P07339,P39060,Alzheimer's disease
CTSD,HLA-DQA1,P07339,P01909,Alzheimer's disease
CTSD,PSAP,P07339,P07602,Alzheimer's disease
CTSD,RAB5A,P07339,P20339,Alzheimer's disease
CTSD,AGT,P07339,P01019,Alzheimer's disease
CTSD,CTSL,P07339,P07711,Alzheimer's disease
CTSD,CHEMBL3885521,P07339,P03372 Q13490,Alzheimer's disease
CTSD,ESR1,P07339,P03372,Alzheimer's disease
CTSD,CTSB,P07339,P07858,Alzheimer's disease
CHEMBL3885588,USF1,Q09472 Q16665,P22415,Alzheimer's disease
EP300,USF1,Q09472,P22415,Alzheimer's disease
BID,CTSL,P55957,P07711,Alzheimer's disease
BID,CTSB,P55957,P07858,Alzheimer's disease
SP1,USF1,P08047,P22415,Alzheimer's disease
HLA-DQA1,HLA-DRB1,P01909,P01911,Alzheimer's disease
HLA-DQA1,CTSL,P01909,P07711,Alzheimer's disease
HLA-DQA1,CTSB,P01909,P07858,Alzheimer's disease
CTSL,HLA-DRB1,P07711,P01911,Alzheimer's disease
CTSL,CTSB,P07711,P07858,Alzheimer's disease
CTSL,COL18A1,P07711,P39060,Alzheimer's disease
CTSB,HLA-DRB1,P07858,P01911,Alzheimer's disease
CTSB,COL18A1,P07858,P39060,Alzheimer's disease
USF1,CHEMBL3885521,P22415,P03372 Q13490,Alzheimer's disease
USF1,ESR1,P22415,P03372,Alzheimer's disease
NFKBIA,ARRB1,P25963,P49407,Alzheimer's disease
NFKBIA,ARRB2,P25963,P32121,Alzheimer's disease
LRP6,GRK5,O75581,P34947,Alzheimer's disease
WNT3A,GRK5,P56704,P34947,Alzheimer's disease
GNAQ,FZD5,P50148,Q13467,Alzheimer's disease
GNAQ,CXCR2,P50148,P25025,Alzheimer's disease
RHO,GRK5,P08100,P34947,Alzheimer's disease
SNCA,GRK5,P37840,P34947,Alzheimer's disease
FZD5,GRK5,Q13467,P34947,Alzheimer's disease
CHEMBL3883298,GRK5,O14920 O15111,P34947,Alzheimer's disease
CHUK,GRK5,O15111,P34947,Alzheimer's disease
CHEMBL2111328,GRK5,O14920 O15111 Q9Y6K9,P34947,Alzheimer's disease
DVL2,AP2S1,O14641,P53680,Alzheimer's disease
DVL2,PRKCG,O14641,P05129,Alzheimer's disease
PLCG1,PRKCG,P19174,P05129,Alzheimer's disease
PLCG1,ITPR1,P19174,Q14643,Alzheimer's disease
PLCG1,CHEMBL4523662,P19174,Q9Y210 Q13507,Alzheimer's disease
PLCG1,CHEMBL4296083,P19174,Q13507 P48995 Q96D31 Q13586,Alzheimer's disease
PLCG1,TRPC3,P19174,Q13507,Alzheimer's disease
AP2S1,CHEMBL3885581,P53680,P48058 P42263,Alzheimer's disease
AP2S1,GRIA4,P53680,P48058,Alzheimer's disease
AP2S1,GRIP1,P53680,Q9Y3R0,Alzheimer's disease
AP2S1,CHEMBL3883291,P53680,P42263 P42262,Alzheimer's disease
AP2S1,GRIA3,P53680,P42263,Alzheimer's disease
AP2S1,PICK1,P53680,Q9NRD5,Alzheimer's disease
AP2S1,GRIP2,P53680,Q9C0E4,Alzheimer's disease
AP2S1,CHEMBL4296111,P53680,Q9Y698 P42261,Alzheimer's disease
AP2S1,CHEMBL4296110,P53680,Q8WXS5 P42261,Alzheimer's disease
AP2S1,CHEMBL3883294,P53680,P42262 P42261,Alzheimer's disease
AP2S1,GRIA1,P53680,P42261,Alzheimer's disease
AP2S1,GRIA2,P53680,P42262,Alzheimer's disease
AP2S1,PRKCG,P53680,P05129,Alzheimer's disease
PRKCG,PTK2B,P05129,Q14289,Alzheimer's disease
PRKCG,PLD1,P05129,Q13393,Alzheimer's disease
PRKCG,PLCG2,P05129,P16885,Alzheimer's disease
PRKCG,HRAS,P05129,P01112,Alzheimer's disease
PRKCG,ITPR1,P05129,Q14643,Alzheimer's disease
PRKCG,SRC,P05129,P12931,Alzheimer's disease
PRKCG,GRIA3,P05129,P42263,Alzheimer's disease
PRKCG,CHEMBL4523662,P05129,Q9Y210 Q13507,Alzheimer's disease
PRKCG,CHEMBL4296083,P05129,Q13507 P48995 Q96D31 Q13586,Alzheimer's disease
PRKCG,TRPC3,P05129,Q13507,Alzheimer's disease
PRKCG,CACNA1A,P05129,O00555,Alzheimer's disease
PRKCG,CHEMBL3988640,P05129,O00555 P54289 Q02641,Alzheimer's disease
PRKCG,CHEMBL4296111,P05129,Q9Y698 P42261,Alzheimer's disease
PRKCG,CHEMBL4296110,P05129,Q8WXS5 P42261,Alzheimer's disease
PRKCG,GRIA1,P05129,P42261,Alzheimer's disease
CHEMBL3885581,PTK2B,P48058 P42263,Q14289,Alzheimer's disease
GRIA4,PTK2B,P48058,Q14289,Alzheimer's disease
ITPR1,PLCG2,Q14643,P16885,Alzheimer's disease
PTK2B,GRIA3,Q14289,P42263,Alzheimer's disease
PTK2B,CHEMBL4296111,Q14289,Q9Y698 P42261,Alzheimer's disease
PTK2B,CHEMBL4296110,Q14289,Q8WXS5 P42261,Alzheimer's disease
PTK2B,GRIA1,Q14289,P42261,Alzheimer's disease
GRIP1,CHEMBL4296111,Q9Y3R0,Q9Y698 P42261,Alzheimer's disease
GRIP1,CHEMBL4296110,Q9Y3R0,Q8WXS5 P42261,Alzheimer's disease
GRIP1,GRIA1,Q9Y3R0,P42261,Alzheimer's disease
GRIP1,GRIA3,Q9Y3R0,P42263,Alzheimer's disease
PICK1,GRIA3,Q9NRD5,P42263,Alzheimer's disease
CHEMBL4296111,GRIP2,Q9Y698 P42261,Q9C0E4,Alzheimer's disease
CHEMBL4296110,GRIP2,Q8WXS5 P42261,Q9C0E4,Alzheimer's disease
GRIA1,GRIP2,P42261,Q9C0E4,Alzheimer's disease
GRIP2,GRIA3,Q9C0E4,P42263,Alzheimer's disease
MAPK14,PHC1,Q16539,P78364,Alzheimer's disease
MAPK14,PHC3,Q16539,Q8NDX5,Alzheimer's disease
PHC3,PHC1,Q8NDX5,P78364,Alzheimer's disease
RPS27A,NEDD4L,P62979,Q96PU5,Alzheimer's disease
RPS27A,CHEMBL2107836,P62979,P37088 P51168 P51170,Alzheimer's disease
RPS27A,SCNN1B,P62979,P51168,Alzheimer's disease
RPS27A,SCNN1G,P62979,P51170,Alzheimer's disease
RPS27A,SCNN1A,P62979,P37088,Alzheimer's disease
RPS27A,TSC22D3,P62979,Q99576,Alzheimer's disease
RPS27A,SGK1,P62979,O00141,Alzheimer's disease
CHEMBL2107836,UBB,P37088 P51168 P51170,P0CG47,Alzheimer's disease
SCNN1G,UBB,P51170,P0CG47,Alzheimer's disease
CHEMBL2107836,UBC,P37088 P51168 P51170,P0CG48,Alzheimer's disease
SCNN1G,UBC,P51170,P0CG48,Alzheimer's disease
CHEMBL2107836,TSC22D3,P37088 P51168 P51170,Q99576,Alzheimer's disease
SCNN1G,TSC22D3,P51170,Q99576,Alzheimer's disease
CHEMBL2107836,SGK1,P37088 P51168 P51170,O00141,Alzheimer's disease
SCNN1G,SGK1,P51170,O00141,Alzheimer's disease
CHEMBL2107836,NEDD4L,P37088 P51168 P51170,Q96PU5,Alzheimer's disease
SCNN1G,NEDD4L,P51170,Q96PU5,Alzheimer's disease
CHEMBL2107836,SCNN1B,P37088 P51168 P51170,P51168,Alzheimer's disease
SCNN1G,CHEMBL2107836,P51170,P37088 P51168 P51170,Alzheimer's disease
SCNN1G,SCNN1B,P51170,P51168,Alzheimer's disease
CHEMBL2107836,SCNN1A,P37088 P51168 P51170,P37088,Alzheimer's disease
SCNN1G,SCNN1A,P51170,P37088,Alzheimer's disease
UBB,TSC22D3,P0CG47,Q99576,Alzheimer's disease
UBB,SCNN1A,P0CG47,P37088,Alzheimer's disease
UBB,SCNN1B,P0CG47,P51168,Alzheimer's disease
UBB,SGK1,P0CG47,O00141,Alzheimer's disease
UBB,NEDD4L,P0CG47,Q96PU5,Alzheimer's disease
SCNN1B,UBC,P51168,P0CG48,Alzheimer's disease
SCNN1B,TSC22D3,P51168,Q99576,Alzheimer's disease
SCNN1B,SGK1,P51168,O00141,Alzheimer's disease
SCNN1B,SCNN1A,P51168,P37088,Alzheimer's disease
SCNN1B,NEDD4L,P51168,Q96PU5,Alzheimer's disease
SCNN1A,UBC,P37088,P0CG48,Alzheimer's disease
SCNN1A,TSC22D3,P37088,Q99576,Alzheimer's disease
SCNN1A,SGK1,P37088,O00141,Alzheimer's disease
SCNN1A,NEDD4L,P37088,Q96PU5,Alzheimer's disease
SGK1,UBC,O00141,P0CG48,Alzheimer's disease
SGK1,TSC22D3,O00141,Q99576,Alzheimer's disease
TSC22D3,NEDD4L,Q99576,Q96PU5,Alzheimer's disease
TSC22D3,UBC,Q99576,P0CG48,Alzheimer's disease
NEDD4L,UBC,Q96PU5,P0CG48,Alzheimer's disease
MDM2,SGK1,Q00987,O00141,Alzheimer's disease
CHEMBL4888446,SGK1,Q00987 Q96SW2 Q16531,O00141,Alzheimer's disease
CHEMBL3038493,SGK1,Q00987 P48729,O00141,Alzheimer's disease
MAPKAP1,SGK1,Q9BPZ7,O00141,Alzheimer's disease
SGK1,MECP2,O00141,P51608,Alzheimer's disease
SGK1,KCNJ1,O00141,P48048,Alzheimer's disease
SGK1,CREB1,O00141,P16220,Alzheimer's disease
SGK1,MLST8,O00141,Q9BVC4,Alzheimer's disease
CA2,CA7,P00918,P43166,Alzheimer's disease
CA2,CA3,P00918,P07451,Alzheimer's disease
CA3,CA7,P07451,P43166,Alzheimer's disease
CA12,CA14,O43570,Q9ULX7,Alzheimer's disease
CA12,CA4,O43570,P22748,Alzheimer's disease
CA4,CA14,P22748,Q9ULX7,Alzheimer's disease
CA4,SLC4A4,P22748,Q9Y6R1,Alzheimer's disease
KCNB2,KCNV1,Q92953,Q6PIU1,Alzheimer's disease
CDH1,CREBBP,P12830,Q92793,Alzheimer's disease
CREBBP,EPAS1,Q92793,Q99814,Alzheimer's disease
EP300,EPAS1,Q09472,Q99814,Alzheimer's disease
EPAS1,VEGFA,Q99814,P15692,Alzheimer's disease
CA14,EIF2B1,Q9ULX7,Q14232,Alzheimer's disease
CA14,CHEMBL4106136,Q9ULX7,P12956 P13010 P78527,Alzheimer's disease
CA14,XRCC5,Q9ULX7,P13010,Alzheimer's disease
CALM2,FGF12,P0DP24,P61328,Alzheimer's disease
CALM2,CHEMBL4630763,P0DP24,Q14524 O60939 Q07699,Alzheimer's disease
CALM2,CHEMBL4523669,P0DP24,Q14524 Q07699,Alzheimer's disease
CALM2,SCN5A,P0DP24,Q14524,Alzheimer's disease
CHEMBL4630765,SCN5A,O60939 Q07699,Q14524,Alzheimer's disease
CHEMBL4630763,SCN5A,Q14524 O60939 Q07699,Q14524,Alzheimer's disease
CHEMBL4630762,SCN5A,P35499 O60939 Q07699,Q14524,Alzheimer's disease
CHEMBL4630760,SCN5A,O60939 P35498 Q07699,Q14524,Alzheimer's disease
SCN2B,SCN5A,O60939,Q14524,Alzheimer's disease
ANK3,SCN5A,Q12955,Q14524,Alzheimer's disease
CALM3,FGF13,P0DP25,Q92913,Alzheimer's disease
CALM3,FGF12,P0DP25,P61328,Alzheimer's disease
CALM3,CHEMBL4630763,P0DP25,Q14524 O60939 Q07699,Alzheimer's disease
CALM3,CHEMBL4523669,P0DP25,Q14524 Q07699,Alzheimer's disease
CALM3,SCN5A,P0DP25,Q14524,Alzheimer's disease
FGF13,CALM1,Q92913,P0DP23,Alzheimer's disease
FGF13,CHEMBL4630763,Q92913,Q14524 O60939 Q07699,Alzheimer's disease
FGF13,CHEMBL4523669,Q92913,Q14524 Q07699,Alzheimer's disease
FGF13,SCN5A,Q92913,Q14524,Alzheimer's disease
SCN4B,SCN5A,Q8IWT1,Q14524,Alzheimer's disease
CALM1,FGF12,P0DP23,P61328,Alzheimer's disease
CALM1,CHEMBL4630763,P0DP23,Q14524 O60939 Q07699,Alzheimer's disease
CALM1,CHEMBL4523669,P0DP23,Q14524 Q07699,Alzheimer's disease
CALM1,SCN5A,P0DP23,Q14524,Alzheimer's disease
ANK2,SCN5A,Q01484,Q14524,Alzheimer's disease
SCN3B,SCN5A,Q9NY72,Q14524,Alzheimer's disease
CHEMBL4523672,SCN5A,Q99250 Q07699,Q14524,Alzheimer's disease
CHEMBL4523671,CHEMBL4523669,Q07699,Q14524 Q07699,Alzheimer's disease
CHEMBL4523671,SCN5A,Q07699,Q14524,Alzheimer's disease
CHEMBL4523670,CHEMBL4523669,Q07699,Q14524 Q07699,Alzheimer's disease
CHEMBL4523670,SCN5A,Q07699,Q14524,Alzheimer's disease
CHEMBL4523669,SCN5A,Q14524 Q07699,Q14524,Alzheimer's disease
CHEMBL4523668,CHEMBL4523669,P35498 Q07699,Q14524 Q07699,Alzheimer's disease
CHEMBL4523668,SCN5A,P35498 Q07699,Q14524,Alzheimer's disease
SCN1B,CHEMBL4523669,Q07699,Q14524 Q07699,Alzheimer's disease
SCN1B,SCN5A,Q07699,Q14524,Alzheimer's disease
CHEMBL4630763,FGF12,Q14524 O60939 Q07699,P61328,Alzheimer's disease
CHEMBL4523669,FGF12,Q14524 Q07699,P61328,Alzheimer's disease
SCN5A,FGF12,Q14524,P61328,Alzheimer's disease
CHEMBL3430890,NEDD4L,P51787 Q8N4C8,Q96PU5,Alzheimer's disease
CHEMBL2221347,NEDD4L,P51787 P15382,Q96PU5,Alzheimer's disease
KCNQ1,NEDD4L,P51787,Q96PU5,Alzheimer's disease
CHEMBL3430890,CHEMBL3885641,P51787 Q8N4C8,P55011 Q9H2X9,Alzheimer's disease
CHEMBL3430890,SLC12A2,P51787 Q8N4C8,P55011,Alzheimer's disease
CHEMBL2221347,CHEMBL3885641,P51787 P15382,P55011 Q9H2X9,Alzheimer's disease
CHEMBL2221347,SLC12A2,P51787 P15382,P55011,Alzheimer's disease
KCNQ1,CHEMBL3885641,P51787,P55011 Q9H2X9,Alzheimer's disease
KCNQ1,SLC12A2,P51787,P55011,Alzheimer's disease
CHEMBL3430890,CALM1,P51787 Q8N4C8,P0DP23,Alzheimer's disease
CHEMBL2221347,CALM1,P51787 P15382,P0DP23,Alzheimer's disease
KCNQ1,CALM1,P51787,P0DP23,Alzheimer's disease
CHEMBL3430890,ADCY9,P51787 Q8N4C8,O60503,Alzheimer's disease
CHEMBL2221347,ADCY9,P51787 P15382,O60503,Alzheimer's disease
KCNQ1,ADCY9,P51787,O60503,Alzheimer's disease
CHEMBL3430890,KCNE4,P51787 Q8N4C8,Q8WWG9,Alzheimer's disease
CHEMBL2221347,KCNE4,P51787 P15382,Q8WWG9,Alzheimer's disease
KCNQ1,KCNE4,P51787,Q8WWG9,Alzheimer's disease
CHEMBL3430890,CALM2,P51787 Q8N4C8,P0DP24,Alzheimer's disease
CHEMBL2221347,CALM2,P51787 P15382,P0DP24,Alzheimer's disease
KCNQ1,CALM2,P51787,P0DP24,Alzheimer's disease
CHEMBL3430890,CALM3,P51787 Q8N4C8,P0DP25,Alzheimer's disease
CHEMBL2221347,CALM3,P51787 P15382,P0DP25,Alzheimer's disease
KCNQ1,CALM3,P51787,P0DP25,Alzheimer's disease
CHEMBL3430890,AKAP9,P51787 Q8N4C8,Q99996,Alzheimer's disease
CHEMBL2221347,AKAP9,P51787 P15382,Q99996,Alzheimer's disease
KCNQ1,AKAP9,P51787,Q99996,Alzheimer's disease
KCNH2,NEDD4L,Q12809,Q96PU5,Alzheimer's disease
KCNH2,KCNE4,Q12809,Q8WWG9,Alzheimer's disease
CHEMBL3885641,ADCY9,P55011 Q9H2X9,O60503,Alzheimer's disease
SLC12A2,ADCY9,P55011,O60503,Alzheimer's disease
CALM2,ADCY9,P0DP24,O60503,Alzheimer's disease
KCNE4,AKAP9,Q8WWG9,Q99996,Alzheimer's disease
KCNE3,AKAP9,Q9Y6H6,Q99996,Alzheimer's disease
KCNE1,AKAP9,P15382,Q99996,Alzheimer's disease
NEDD4L,CHEMBL4630763,Q96PU5,Q14524 O60939 Q07699,Alzheimer's disease
NEDD4L,CHEMBL4523669,Q96PU5,Q14524 Q07699,Alzheimer's disease
